unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,LGBMRegressor,NBEATS,NHITS
hotel_42,2023-06-04,0.5789473684210527,0.9959514170040485,0.2771541095301263,0.6261966102304143,0.5735739136093037,0.3348183,0.4343404
hotel_42,2023-06-05,0.5789473684210527,0.21862348178137653,0.3575462852718987,0.5512139106799542,0.714739558272773,0.42176944,0.5405061
hotel_42,2023-06-06,0.5789473684210527,0.25101214574898784,0.46404466213726625,0.5714293011299985,0.799644372862274,0.53057975,0.6317188
hotel_42,2023-06-07,0.5789473684210527,0.27530364372469635,0.44306693331262137,0.5511675970689678,0.7547773375243922,0.48170185,0.6191065
hotel_42,2023-06-08,0.5789473684210527,0.30364372469635625,0.44864531913861794,0.5937166720783428,0.7069762479394918,0.48962593,0.61132103
hotel_42,2023-06-09,0.5789473684210527,0.5789473684210527,0.5164536633446177,0.7231147966933763,0.7545768793630917,0.60321224,0.74828696
hotel_42,2023-06-10,0.5789473684210527,1.0,0.6235235371777318,0.7497774553710729,0.8174627564906206,0.6886334,0.71591145
hotel_42,2023-06-11,0.5789473684210527,0.9959514170040485,0.2771541095301263,0.7327877930507517,0.587723623201396,0.360259,0.5070861
hotel_42,2023-06-12,0.5789473684210527,0.21862348178137653,0.3575462852718987,0.5187789903365914,0.6536429308498773,0.42764384,0.5568906
hotel_42,2023-06-13,0.5789473684210527,0.25101214574898784,0.46404466213726625,0.5310674384061393,0.7347946545070153,0.555857,0.6510309
hotel_42,2023-06-14,0.5789473684210527,0.27530364372469635,0.44306693331262137,0.5333378319751036,0.744775368008733,0.4810046,0.6310014
hotel_42,2023-06-15,0.5789473684210527,0.30364372469635625,0.44864531913861794,0.5489449895468652,0.6756728509331601,0.49764574,0.6390663
hotel_42,2023-06-16,0.5789473684210527,0.5789473684210527,0.5164536633446177,0.6449044731266292,0.773494206765281,0.62598926,0.7595339
hotel_42,2023-06-17,0.5789473684210527,1.0,0.6235235371777318,0.6832937450626635,0.8440062699202138,0.7004422,0.7232174
hotel_42,2023-06-18,0.5789473684210527,0.9959514170040485,0.2771541095301263,0.6589188509964223,0.5985186708821593,0.34610578,0.5093281
hotel_42,2023-06-19,0.5789473684210527,0.21862348178137653,0.3575462852718987,0.5977663708247977,0.7010338689195635,0.40802723,0.5674436
hotel_42,2023-06-20,0.5789473684210527,0.25101214574898784,0.46404466213726625,0.6053584447721123,0.7321473864154361,0.54074806,0.632646
hotel_42,2023-06-21,0.5789473684210527,0.27530364372469635,0.44306693331262137,0.6006063909770357,0.7637851707890913,0.45202118,0.59866995
hotel_42,2023-06-22,0.5789473684210527,0.30364372469635625,0.44864531913861794,0.6145767407301738,0.756204610208389,0.42521426,0.62641585
hotel_42,2023-06-23,0.5789473684210527,0.5789473684210527,0.5164536633446177,0.6665621557566186,0.8330080531730725,0.5621247,0.7519339
hotel_42,2023-06-24,0.5789473684210527,1.0,0.6235235371777318,0.6809205178346105,0.874305388099543,0.6257165,0.72556144
hotel_42,2023-06-25,0.5789473684210527,0.9959514170040485,0.2771541095301263,0.6717883084398459,0.6484913468184836,0.3592922,0.54146
hotel_42,2023-06-26,0.5789473684210527,0.21862348178137653,0.3575462852718987,0.6049197076143112,0.6930261549438038,0.43542856,0.5820689
hotel_42,2023-06-27,0.5789473684210527,0.25101214574898784,0.46404466213726625,0.6095586589938902,0.7408979463851376,0.51686114,0.6439199
hotel_42,2023-06-28,0.5789473684210527,0.27530364372469635,0.44306693331262137,0.6092101316034128,0.7913175212036399,0.5187435,0.61950123
hotel_42,2023-06-29,0.5789473684210527,0.30364372469635625,0.44864531913861794,0.6159496760353864,0.8167168801829146,0.46928528,0.63484895
hotel_42,2023-06-30,0.5789473684210527,0.5789473684210527,0.5164536633446177,0.6507448274776728,0.8310922277359895,0.5600097,0.7527338
hotel_49,2023-06-03,0.7336244541484717,0.6026200873362445,0.7381262854559625,0.7023882178119728,0.7981046245880352,0.7180828,0.7327107
hotel_49,2023-06-04,0.7336244541484717,0.5982532751091703,0.6469264161174458,0.6278196176120533,0.5850771027740085,0.6103022,0.60675526
hotel_49,2023-06-05,0.7336244541484717,0.4585152838427948,0.637129228474408,0.5784938650711334,0.6306933098341473,0.62294525,0.57591003
hotel_49,2023-06-06,0.7336244541484717,0.5327510917030568,0.6616359970623615,0.5794089734473088,0.6825428178813241,0.63869494,0.60134745
hotel_49,2023-06-07,0.7336244541484717,0.611353711790393,0.6611476395418645,0.5947297607881504,0.6854025731461056,0.64152247,0.62012416
hotel_49,2023-06-08,0.7336244541484717,0.6637554585152838,0.6762703554162109,0.6077898397907008,0.6719355651847945,0.6781814,0.618732
hotel_49,2023-06-09,0.7336244541484717,0.7336244541484717,0.7278446064543925,0.6315281769186571,0.6931486354944482,0.7512674,0.68991643
hotel_49,2023-06-10,0.7336244541484717,0.6026200873362445,0.7381262854559625,0.630179933178075,0.7100374231267365,0.7321614,0.6985166
hotel_49,2023-06-11,0.7336244541484717,0.5982532751091703,0.6469264161174458,0.6194325717225259,0.5631408951945998,0.6126317,0.5874435
hotel_49,2023-06-12,0.7336244541484717,0.4585152838427948,0.637129228474408,0.5869803000967315,0.6302072493371449,0.60879767,0.56804144
hotel_49,2023-06-13,0.7336244541484717,0.5327510917030568,0.6616359970623615,0.5980798758062393,0.6717288147372621,0.6323898,0.5971242
hotel_49,2023-06-14,0.7336244541484717,0.611353711790393,0.6611476395418645,0.6110390273257177,0.7067558895501445,0.64194155,0.6139505
hotel_49,2023-06-15,0.7336244541484717,0.6637554585152838,0.6762703554162109,0.6214286701880266,0.7104418077542629,0.6774959,0.6289563
hotel_49,2023-06-16,0.7336244541484717,0.7336244541484717,0.7278446064543925,0.6359695919817729,0.7516505594895658,0.74397135,0.689842
hotel_49,2023-06-17,0.7336244541484717,0.6026200873362445,0.7381262854559625,0.6314469294736444,0.7870380920807625,0.72592175,0.69727314
