unique_id,ds,cutoff,NBEATS,NHITS,y
hotel_70,2023-03-02,2023-02-10,0.3203338,0.3184433,0.37719298245614036
hotel_70,2023-03-03,2023-02-10,0.3647427,0.3845449,0.43859649122807015
hotel_70,2023-03-04,2023-02-10,0.3798748,0.376797,0.43859649122807015
hotel_70,2023-03-05,2023-02-10,0.27513644,0.28801233,0.29385964912280704
hotel_70,2023-03-06,2023-02-10,0.27019036,0.27619588,0.43859649122807015
hotel_70,2023-03-07,2023-02-10,0.27125448,0.27925694,0.42543859649122806
hotel_70,2023-03-08,2023-02-10,0.29025042,0.2862137,0.37280701754385964
hotel_70,2023-03-09,2023-02-10,0.31890008,0.31613424,0.34649122807017546
hotel_70,2023-03-10,2023-02-10,0.367174,0.39010066,0.3684210526315789
hotel_70,2023-03-11,2023-03-10,0.39451244,0.40397283,0.40789473684210525
hotel_70,2023-03-12,2023-03-10,0.31477115,0.34347105,0.31140350877192985
hotel_70,2023-03-13,2023-03-10,0.36259618,0.3314167,0.34649122807017546
hotel_70,2023-03-14,2023-03-10,0.40776265,0.3642421,0.33771929824561403
hotel_70,2023-03-15,2023-03-10,0.39961624,0.3848975,0.2675438596491228
hotel_70,2023-03-16,2023-03-10,0.41892985,0.38521892,0.3333333333333333
hotel_70,2023-03-17,2023-03-10,0.4445303,0.3976227,0.3815789473684211
hotel_70,2023-03-18,2023-03-10,0.45257887,0.4017329,0.3333333333333333
hotel_70,2023-03-19,2023-03-10,0.34548187,0.34486523,0.2324561403508772
hotel_70,2023-03-20,2023-03-10,0.35509837,0.33576363,0.2894736842105263
hotel_70,2023-03-21,2023-03-10,0.4150217,0.3697946,0.32894736842105265
hotel_70,2023-03-22,2023-03-10,0.40154815,0.3781354,0.34649122807017546
hotel_70,2023-03-23,2023-03-10,0.4071918,0.38101515,0.39473684210526316
hotel_70,2023-03-24,2023-03-10,0.43710047,0.40537027,0.39473684210526316
hotel_70,2023-03-25,2023-03-10,0.4426096,0.4014929,0.40789473684210525
hotel_70,2023-03-26,2023-03-10,0.32956997,0.34151685,0.41228070175438597
hotel_70,2023-03-27,2023-03-10,0.35469505,0.32528406,0.3991228070175439
hotel_70,2023-03-28,2023-03-10,0.38542083,0.35098734,0.4342105263157895
hotel_70,2023-03-29,2023-03-10,0.40713316,0.37662768,0.3684210526315789
hotel_70,2023-03-30,2023-03-10,0.3976151,0.38290188,0.4517543859649123
hotel_70,2023-03-31,2023-03-10,0.44964564,0.40630853,0.37719298245614036
hotel_70,2023-04-01,2023-03-10,0.434444,0.4092255,0.4517543859649123
hotel_70,2023-04-02,2023-03-10,0.32796365,0.34795463,0.36403508771929827
hotel_70,2023-04-03,2023-03-10,0.35017926,0.34233832,0.45614035087719296
hotel_70,2023-04-04,2023-03-10,0.41973174,0.35837236,0.4517543859649123
hotel_70,2023-04-05,2023-03-10,0.39634404,0.37480852,0.4342105263157895
hotel_70,2023-04-06,2023-03-10,0.41097274,0.37597942,0.42105263157894735
hotel_70,2023-04-07,2023-03-10,0.43941092,0.40697932,0.3157894736842105
hotel_70,2023-04-08,2023-04-07,0.3395112,0.3508452,0.2850877192982456
hotel_70,2023-04-09,2023-04-07,0.31808412,0.33871105,0.2543859649122807
hotel_70,2023-04-10,2023-04-07,0.3795824,0.3487457,0.35526315789473684
hotel_70,2023-04-11,2023-04-07,0.39651012,0.3782101,0.4298245614035088
hotel_70,2023-04-12,2023-04-07,0.39862424,0.39727107,0.44298245614035087
hotel_70,2023-04-13,2023-04-07,0.3954841,0.37032455,0.37719298245614036
hotel_70,2023-04-14,2023-04-07,0.39841732,0.34825546,0.37719298245614036
hotel_70,2023-04-15,2023-04-07,0.39366654,0.3631924,0.36403508771929827
hotel_70,2023-04-16,2023-04-07,0.35523215,0.3503871,0.2850877192982456
hotel_70,2023-04-17,2023-04-07,0.38287473,0.3488206,0.40350877192982454
hotel_70,2023-04-18,2023-04-07,0.40176824,0.3783789,0.3201754385964912
hotel_70,2023-04-19,2023-04-07,0.39243388,0.38885936,0.31140350877192985
hotel_70,2023-04-20,2023-04-07,0.38407466,0.35789713,0.2675438596491228
hotel_70,2023-04-21,2023-04-07,0.39749274,0.35499114,0.4473684210526316
hotel_70,2023-04-22,2023-04-07,0.40865374,0.37237808,0.44298245614035087
hotel_70,2023-04-23,2023-04-07,0.34867707,0.36142784,0.2149122807017544
hotel_70,2023-04-24,2023-04-07,0.39640367,0.35292938,0.34210526315789475
hotel_70,2023-04-25,2023-04-07,0.40636948,0.37099558,0.35964912280701755
hotel_70,2023-04-26,2023-04-07,0.40901586,0.39023215,0.2543859649122807
hotel_70,2023-04-27,2023-04-07,0.38583356,0.3644658,0.2719298245614035
hotel_70,2023-04-28,2023-04-07,0.39492738,0.3541556,0.4649122807017544
hotel_70,2023-04-29,2023-04-07,0.4033962,0.37190765,0.4780701754385965
hotel_70,2023-04-30,2023-04-07,0.34968764,0.36619124,0.25
hotel_70,2023-05-01,2023-04-07,0.3774711,0.3700965,0.2675438596491228
hotel_70,2023-05-02,2023-04-07,0.43952906,0.3811157,0.2807017543859649
hotel_70,2023-05-03,2023-04-07,0.4073077,0.40068746,0.17543859649122806
hotel_70,2023-05-04,2023-04-07,0.39361006,0.37748542,0.25877192982456143
hotel_70,2023-05-05,2023-04-07,0.4010825,0.36376047,0.3684210526315789
hotel_70,2023-05-06,2023-05-05,0.37721744,0.3607046,0.41228070175438597
hotel_70,2023-05-07,2023-05-05,0.27031094,0.28137362,0.2236842105263158
hotel_70,2023-05-08,2023-05-05,0.31957132,0.29202873,0.2850877192982456
hotel_70,2023-05-09,2023-05-05,0.33974928,0.3227526,0.35964912280701755
hotel_70,2023-05-10,2023-05-05,0.2846282,0.30769137,0.34649122807017546
hotel_70,2023-05-11,2023-05-05,0.30920738,0.32411283,0.31140350877192985
hotel_70,2023-05-12,2023-05-05,0.3571719,0.36974764,0.3991228070175439
hotel_70,2023-05-13,2023-05-05,0.36922243,0.34047937,0.4517543859649123
hotel_70,2023-05-14,2023-05-05,0.259653,0.28039148,0.3157894736842105
hotel_70,2023-05-15,2023-05-05,0.28996474,0.2996636,0.43859649122807015
hotel_70,2023-05-16,2023-05-05,0.31247127,0.31921804,0.44298245614035087
hotel_70,2023-05-17,2023-05-05,0.26923043,0.2950965,0.3201754385964912
hotel_70,2023-05-18,2023-05-05,0.28395247,0.31637886,0.4298245614035088
hotel_70,2023-05-19,2023-05-05,0.34285748,0.37756053,0.45614035087719296
hotel_70,2023-05-20,2023-05-05,0.35961145,0.33022487,0.4605263157894737
hotel_70,2023-05-21,2023-05-05,0.24028932,0.2725799,0.40789473684210525
hotel_70,2023-05-22,2023-05-05,0.27150014,0.28804898,0.38596491228070173
hotel_70,2023-05-23,2023-05-05,0.30326778,0.31004435,0.41228070175438597
hotel_70,2023-05-24,2023-05-05,0.28191108,0.29518458,0.3991228070175439
hotel_70,2023-05-25,2023-05-05,0.30328742,0.3214699,0.40789473684210525
hotel_70,2023-05-26,2023-05-05,0.34850955,0.36868015,0.39035087719298245
hotel_70,2023-05-27,2023-05-05,0.35604414,0.33977813,0.41228070175438597
hotel_70,2023-05-28,2023-05-05,0.24100442,0.27882564,0.4298245614035088
hotel_70,2023-05-29,2023-05-05,0.30253163,0.3097138,0.2543859649122807
hotel_70,2023-05-30,2023-05-05,0.33190945,0.3187345,0.35964912280701755
hotel_70,2023-05-31,2023-05-05,0.27698055,0.30283508,0.4868421052631579
hotel_70,2023-06-01,2023-05-05,0.293724,0.31597996,0.5964912280701754
hotel_70,2023-06-02,2023-05-05,0.3586107,0.3793625,0.5657894736842105
hotel_77,2023-01-14,2023-01-13,-0.0010373779,0.00077573955,0.0
hotel_77,2023-01-15,2023-01-13,0.0017216429,-0.0003927797,0.0
hotel_77,2023-01-16,2023-01-13,0.0062727407,0.0014790129,0.0
hotel_77,2023-01-17,2023-01-13,0.0019525439,0.001799508,0.0
hotel_77,2023-01-18,2023-01-13,0.0011983588,0.0028884578,0.0
hotel_77,2023-01-19,2023-01-13,0.0048928484,0.0017476082,0.0
hotel_77,2023-01-20,2023-01-13,-0.002493225,-0.0016035698,0.0
hotel_77,2023-01-21,2023-01-13,0.001066355,-0.0015280563,0.0
hotel_77,2023-01-22,2023-01-13,0.002661936,0.00014006719,0.0
hotel_77,2023-01-23,2023-01-13,-0.00027830806,0.0003994219,0.0
hotel_77,2023-01-24,2023-01-13,-0.0021356903,0.00056490116,0.0
hotel_77,2023-01-25,2023-01-13,0.0007764455,0.0033176104,0.0
hotel_77,2023-01-26,2023-01-13,0.00031223148,0.0015868284,0.0
hotel_77,2023-01-27,2023-01-13,-0.0015289239,-0.00058728363,0.0
hotel_77,2023-01-28,2023-01-13,-0.00053638965,0.00023986027,0.0
hotel_77,2023-01-29,2023-01-13,-0.0011954862,0.0008981824,0.0
hotel_77,2023-01-30,2023-01-13,-0.0015164316,0.00052126544,0.0
hotel_77,2023-01-31,2023-01-13,0.0006894432,0.0014105067,0.0
hotel_77,2023-02-01,2023-01-13,0.003204275,0.0015316764,0.0
hotel_77,2023-02-02,2023-01-13,0.00069765,0.0021973816,0.0
hotel_77,2023-02-03,2023-01-13,-0.0012635831,7.340079e-05,0.0
hotel_77,2023-02-04,2023-01-13,0.0004107058,-0.0021300502,0.0
hotel_77,2023-02-05,2023-01-13,0.00069143623,-0.002328882,0.0
hotel_77,2023-02-06,2023-01-13,0.00010068342,-0.0021559559,0.0
hotel_77,2023-02-07,2023-01-13,0.0051484257,-0.0036881529,0.0
hotel_77,2023-02-08,2023-01-13,0.004109524,-0.0010369457,0.0
hotel_77,2023-02-09,2023-01-13,0.0033396408,0.00206008,0.0
hotel_77,2023-02-10,2023-01-13,-0.0017841384,0.00062782504,0.0
hotel_77,2023-02-11,2023-02-10,-0.0010373779,0.00077573955,0.0
hotel_77,2023-02-12,2023-02-10,0.0017216429,-0.0003927797,0.0
hotel_77,2023-02-13,2023-02-10,0.0062727407,0.0014790129,0.0
hotel_77,2023-02-14,2023-02-10,0.0019525439,0.001799508,0.0
hotel_77,2023-02-15,2023-02-10,0.0011983588,0.0028884578,0.0
hotel_77,2023-02-16,2023-02-10,0.0048928484,0.0017476082,0.0
hotel_77,2023-02-17,2023-02-10,-0.002493225,-0.0016035698,0.0
hotel_77,2023-02-18,2023-02-10,0.001066355,-0.0015280563,0.0
hotel_77,2023-02-19,2023-02-10,0.002661936,0.00014006719,0.0
hotel_77,2023-02-20,2023-02-10,-0.00027830806,0.0003994219,0.0
hotel_77,2023-02-21,2023-02-10,-0.0021356903,0.00056490116,0.0
hotel_77,2023-02-22,2023-02-10,0.0007764455,0.0033176104,0.0
hotel_77,2023-02-23,2023-02-10,0.00031223148,0.0015868284,0.0
hotel_77,2023-02-24,2023-02-10,-0.0015289239,-0.00058728363,0.0
hotel_77,2023-02-25,2023-02-10,-0.00053638965,0.00023986027,0.0
hotel_77,2023-02-26,2023-02-10,-0.0011954862,0.0008981824,0.0
hotel_77,2023-02-27,2023-02-10,-0.0015164316,0.00052126544,0.0
hotel_77,2023-02-28,2023-02-10,0.0006894432,0.0014105067,0.0
hotel_77,2023-03-01,2023-02-10,0.003204275,0.0015316764,0.0
hotel_77,2023-03-02,2023-02-10,0.00069765,0.0021973816,0.0
hotel_77,2023-03-03,2023-02-10,-0.0012635831,7.340079e-05,0.0
hotel_77,2023-03-04,2023-02-10,0.0004107058,-0.0021300502,0.0
hotel_77,2023-03-05,2023-02-10,0.00069143623,-0.002328882,0.0
hotel_77,2023-03-06,2023-02-10,0.00010068342,-0.0021559559,0.0
hotel_77,2023-03-07,2023-02-10,0.0051484257,-0.0036881529,0.0
hotel_77,2023-03-08,2023-02-10,0.004109524,-0.0010369457,0.0
hotel_77,2023-03-09,2023-02-10,0.0033396408,0.00206008,0.0
hotel_77,2023-03-10,2023-02-10,-0.0017841384,0.00062782504,0.0
hotel_77,2023-03-11,2023-03-10,-0.0010373779,0.00077573955,0.0
hotel_77,2023-03-12,2023-03-10,0.0017216429,-0.0003927797,0.0
hotel_77,2023-03-13,2023-03-10,0.0062727407,0.0014790129,0.0
hotel_77,2023-03-14,2023-03-10,0.0019525439,0.001799508,0.0
hotel_77,2023-03-15,2023-03-10,0.0011983588,0.0028884578,0.0
hotel_77,2023-03-16,2023-03-10,0.0048928484,0.0017476082,0.0
hotel_77,2023-03-17,2023-03-10,-0.002493225,-0.0016035698,0.0
hotel_77,2023-03-18,2023-03-10,0.001066355,-0.0015280563,0.0
hotel_77,2023-03-19,2023-03-10,0.002661936,0.00014006719,0.0
hotel_77,2023-03-20,2023-03-10,-0.00027830806,0.0003994219,0.0
hotel_77,2023-03-21,2023-03-10,-0.0021356903,0.00056490116,0.0
hotel_77,2023-03-22,2023-03-10,0.0007764455,0.0033176104,0.0
hotel_77,2023-03-23,2023-03-10,0.00031223148,0.0015868284,0.0
hotel_77,2023-03-24,2023-03-10,-0.0015289239,-0.00058728363,0.0
hotel_77,2023-03-25,2023-03-10,-0.00053638965,0.00023986027,0.0
hotel_77,2023-03-26,2023-03-10,-0.0011954862,0.0008981824,0.0
hotel_77,2023-03-27,2023-03-10,-0.0015164316,0.00052126544,0.0
hotel_77,2023-03-28,2023-03-10,0.0006894432,0.0014105067,0.0
hotel_77,2023-03-29,2023-03-10,0.003204275,0.0015316764,0.0
hotel_77,2023-03-30,2023-03-10,0.00069765,0.0021973816,0.0
hotel_77,2023-03-31,2023-03-10,-0.0012635831,7.340079e-05,0.0
hotel_77,2023-04-01,2023-03-10,0.0004107058,-0.0021300502,0.0
hotel_77,2023-04-02,2023-03-10,0.00069143623,-0.002328882,0.0
hotel_77,2023-04-03,2023-03-10,0.00010068342,-0.0021559559,0.0
hotel_77,2023-04-04,2023-03-10,0.0051484257,-0.0036881529,0.0
hotel_77,2023-04-05,2023-03-10,0.004109524,-0.0010369457,0.0
hotel_77,2023-04-06,2023-03-10,0.0033396408,0.00206008,0.0
hotel_77,2023-04-07,2023-03-10,-0.0017841384,0.00062782504,0.0
hotel_77,2023-04-08,2023-04-07,-0.0010373779,0.00077573955,0.0
hotel_77,2023-04-09,2023-04-07,0.0017216429,-0.0003927797,0.0
hotel_77,2023-04-10,2023-04-07,0.0062727407,0.0014790129,0.0
hotel_77,2023-04-11,2023-04-07,0.0019525439,0.001799508,0.0
hotel_77,2023-04-12,2023-04-07,0.0011983588,0.0028884578,0.0
hotel_77,2023-04-13,2023-04-07,0.0048928484,0.0017476082,0.0
hotel_77,2023-04-14,2023-04-07,-0.002493225,-0.0016035698,0.0
hotel_77,2023-04-15,2023-04-07,0.001066355,-0.0015280563,0.0
hotel_77,2023-04-16,2023-04-07,0.002661936,0.00014006719,0.0
hotel_77,2023-04-17,2023-04-07,-0.00027830806,0.0003994219,0.0
hotel_77,2023-04-18,2023-04-07,-0.0021356903,0.00056490116,0.0
hotel_77,2023-04-19,2023-04-07,0.0007764455,0.0033176104,0.0
hotel_77,2023-04-20,2023-04-07,0.00031223148,0.0015868284,0.0
hotel_77,2023-04-21,2023-04-07,-0.0015289239,-0.00058728363,0.0
hotel_77,2023-04-22,2023-04-07,-0.00053638965,0.00023986027,0.0
hotel_77,2023-04-23,2023-04-07,-0.0011954862,0.0008981824,0.0
hotel_77,2023-04-24,2023-04-07,-0.0015164316,0.00052126544,0.0
hotel_77,2023-04-25,2023-04-07,0.0006894432,0.0014105067,0.0
hotel_77,2023-04-26,2023-04-07,0.003204275,0.0015316764,0.0
hotel_77,2023-04-27,2023-04-07,0.00069765,0.0021973816,0.0
hotel_77,2023-04-28,2023-04-07,-0.0012635831,7.340079e-05,0.0
hotel_77,2023-04-29,2023-04-07,0.0004107058,-0.0021300502,0.0
hotel_77,2023-04-30,2023-04-07,0.00069143623,-0.002328882,0.0
hotel_77,2023-05-01,2023-04-07,0.00010068342,-0.0021559559,0.0
hotel_77,2023-05-02,2023-04-07,0.0051484257,-0.0036881529,0.0
hotel_77,2023-05-03,2023-04-07,0.004109524,-0.0010369457,0.0
hotel_77,2023-05-04,2023-04-07,0.0033396408,0.00206008,0.0
hotel_77,2023-05-05,2023-04-07,-0.0017841384,0.00062782504,0.0
hotel_77,2023-05-06,2023-05-05,-0.0010373779,0.00077573955,0.0
hotel_77,2023-05-07,2023-05-05,0.0017216429,-0.0003927797,0.0
hotel_77,2023-05-08,2023-05-05,0.0062727407,0.0014790129,0.0
hotel_77,2023-05-09,2023-05-05,0.0019525439,0.001799508,0.0
hotel_77,2023-05-10,2023-05-05,0.0011983588,0.0028884578,0.0
hotel_77,2023-05-11,2023-05-05,0.0048928484,0.0017476082,0.0
hotel_77,2023-05-12,2023-05-05,-0.002493225,-0.0016035698,0.0
hotel_77,2023-05-13,2023-05-05,0.001066355,-0.0015280563,0.0
hotel_77,2023-05-14,2023-05-05,0.002661936,0.00014006719,0.0
hotel_77,2023-05-15,2023-05-05,-0.00027830806,0.0003994219,0.0
hotel_77,2023-05-16,2023-05-05,-0.0021356903,0.00056490116,0.0
hotel_77,2023-05-17,2023-05-05,0.0007764455,0.0033176104,0.0
hotel_77,2023-05-18,2023-05-05,0.00031223148,0.0015868284,0.0
hotel_77,2023-05-19,2023-05-05,-0.0015289239,-0.00058728363,0.0
hotel_77,2023-05-20,2023-05-05,-0.00053638965,0.00023986027,0.0
hotel_77,2023-05-21,2023-05-05,-0.0011954862,0.0008981824,0.0
hotel_77,2023-05-22,2023-05-05,-0.0015164316,0.00052126544,0.0
hotel_77,2023-05-23,2023-05-05,0.0006894432,0.0014105067,0.0
hotel_77,2023-05-24,2023-05-05,0.003204275,0.0015316764,0.0
hotel_77,2023-05-25,2023-05-05,0.00069765,0.0021973816,0.0
hotel_77,2023-05-26,2023-05-05,-0.0012635831,7.340079e-05,0.0
hotel_77,2023-05-27,2023-05-05,0.0004107058,-0.0021300502,0.0
hotel_77,2023-05-28,2023-05-05,0.00069143623,-0.002328882,0.0
hotel_77,2023-05-29,2023-05-05,0.00010068342,-0.0021559559,0.0
hotel_77,2023-05-30,2023-05-05,0.0051484257,-0.0036881529,0.0
hotel_77,2023-05-31,2023-05-05,0.004109524,-0.0010369457,0.0
hotel_77,2023-06-01,2023-05-05,0.0033396408,0.00206008,0.0
hotel_77,2023-06-02,2023-05-05,-0.0017841384,0.00062782504,0.0
hotel_84,2023-01-14,2023-01-13,0.57519597,0.54611886,0.41522491349480967
hotel_84,2023-01-15,2023-01-13,0.27896842,0.37170088,0.23183391003460208
hotel_84,2023-01-16,2023-01-13,0.20214853,0.30024457,0.18339100346020762
hotel_84,2023-01-17,2023-01-13,0.19998452,0.2992694,0.28027681660899656
hotel_84,2023-01-18,2023-01-13,0.20254597,0.32655048,0.32525951557093424
hotel_84,2023-01-19,2023-01-13,0.21735793,0.3636297,0.3494809688581315
hotel_84,2023-01-20,2023-01-13,0.33859742,0.48435524,0.11072664359861592
hotel_84,2023-01-21,2023-01-13,0.45962742,0.512623,0.020761245674740483
hotel_84,2023-01-22,2023-01-13,0.2343767,0.35286668,0.006920415224913495
hotel_84,2023-01-23,2023-01-13,0.13485116,0.2735557,0.006920415224913495
hotel_84,2023-01-24,2023-01-13,0.18825847,0.28845668,0.02768166089965398
hotel_84,2023-01-25,2023-01-13,0.197133,0.31252506,0.08304498269896193
hotel_84,2023-01-26,2023-01-13,0.21601772,0.37304205,0.0034602076124567475
hotel_84,2023-01-27,2023-01-13,0.32780072,0.47732463,0.0034602076124567475
hotel_84,2023-01-28,2023-01-13,0.44952592,0.49307698,0.01730103806228374
hotel_84,2023-01-29,2023-01-13,0.20444301,0.33015487,0.03460207612456748
hotel_84,2023-01-30,2023-01-13,0.14687517,0.2771786,0.01384083044982699
hotel_84,2023-01-31,2023-01-13,0.22913453,0.29288995,0.020761245674740483
hotel_84,2023-02-01,2023-01-13,0.14164156,0.30461603,0.05536332179930796
hotel_84,2023-02-02,2023-01-13,0.25683978,0.35615945,0.20069204152249134
hotel_84,2023-02-03,2023-01-13,0.38759786,0.48076499,0.8200692041522492
hotel_84,2023-02-04,2023-01-13,0.48517394,0.5127672,0.8927335640138409
hotel_84,2023-02-05,2023-01-13,0.22925933,0.35789296,0.4532871972318339
hotel_84,2023-02-06,2023-01-13,0.21932858,0.29105413,0.5882352941176471
hotel_84,2023-02-07,2023-01-13,0.2407715,0.29478872,0.6332179930795848
hotel_84,2023-02-08,2023-01-13,0.1888605,0.32433355,0.643598615916955
hotel_84,2023-02-09,2023-01-13,0.2324933,0.35158083,0.532871972318339
hotel_84,2023-02-10,2023-01-13,0.3793521,0.48213083,0.7854671280276817
hotel_84,2023-02-11,2023-02-10,0.77591354,0.69577926,0.9204152249134948
hotel_84,2023-02-12,2023-02-10,0.4917143,0.53211164,0.20761245674740483
hotel_84,2023-02-13,2023-02-10,0.46862325,0.49971357,0.356401384083045
hotel_84,2023-02-14,2023-02-10,0.48857823,0.5064589,0.6643598615916955
hotel_84,2023-02-15,2023-02-10,0.4770222,0.5206679,0.5432525951557093
hotel_84,2023-02-16,2023-02-10,0.51158535,0.5435233,0.8131487889273357
hotel_84,2023-02-17,2023-02-10,0.5745844,0.62769914,1.0
hotel_84,2023-02-18,2023-02-10,0.64894366,0.6154328,1.041522491349481
hotel_84,2023-02-19,2023-02-10,0.4646023,0.4729335,0.8339100346020761
hotel_84,2023-02-20,2023-02-10,0.43762085,0.45002785,0.6332179930795848
hotel_84,2023-02-21,2023-02-10,0.4472582,0.4833577,0.8096885813148789
hotel_84,2023-02-22,2023-02-10,0.45257118,0.49710476,1.013840830449827
hotel_84,2023-02-23,2023-02-10,0.48313126,0.5495851,1.0069204152249136
hotel_84,2023-02-24,2023-02-10,0.5647301,0.64661354,1.0069204152249136
hotel_84,2023-02-25,2023-02-10,0.6363816,0.6187247,0.6401384083044983
hotel_84,2023-02-26,2023-02-10,0.45829877,0.49533123,0.19377162629757785
hotel_84,2023-02-27,2023-02-10,0.46350795,0.5018629,0.42214532871972316
hotel_84,2023-02-28,2023-02-10,0.5241809,0.53296345,0.5640138408304498
hotel_84,2023-03-01,2023-02-10,0.50356907,0.5392598,0.5017301038062284
hotel_84,2023-03-02,2023-02-10,0.53689826,0.5776485,0.48788927335640137
hotel_84,2023-03-03,2023-02-10,0.63056207,0.67802423,0.7889273356401384
hotel_84,2023-03-04,2023-02-10,0.6767267,0.662866,0.9100346020761245
hotel_84,2023-03-05,2023-02-10,0.48780245,0.52252084,0.5847750865051903
hotel_84,2023-03-06,2023-02-10,0.5092601,0.50714356,0.8823529411764706
hotel_84,2023-03-07,2023-02-10,0.560073,0.53510714,0.8269896193771626
hotel_84,2023-03-08,2023-02-10,0.5099294,0.5528265,0.754325259515571
hotel_84,2023-03-09,2023-02-10,0.5597592,0.57550347,0.6920415224913494
hotel_84,2023-03-10,2023-02-10,0.6371869,0.685587,0.9446366782006921
hotel_84,2023-03-11,2023-03-10,0.9456931,0.85849047,0.972318339100346
hotel_84,2023-03-12,2023-03-10,0.650516,0.66850865,0.6262975778546713
hotel_84,2023-03-13,2023-03-10,0.75517225,0.6761205,0.5951557093425606
hotel_84,2023-03-14,2023-03-10,0.86843514,0.74381435,0.643598615916955
hotel_84,2023-03-15,2023-03-10,0.750703,0.76089245,0.671280276816609
hotel_84,2023-03-16,2023-03-10,0.7352004,0.81095254,0.6885813148788927
hotel_84,2023-03-17,2023-03-10,0.902536,0.88882506,0.9930795847750865
hotel_84,2023-03-18,2023-03-10,0.9054332,0.81342614,0.9965397923875432
hotel_84,2023-03-19,2023-03-10,0.637357,0.6368775,0.5916955017301038
hotel_84,2023-03-20,2023-03-10,0.6394156,0.6638814,0.42560553633217996
hotel_84,2023-03-21,2023-03-10,0.7955047,0.72531486,0.44982698961937717
hotel_84,2023-03-22,2023-03-10,0.7401423,0.74899805,0.4429065743944637
hotel_84,2023-03-23,2023-03-10,0.7376864,0.8016882,0.903114186851211
hotel_84,2023-03-24,2023-03-10,0.88129634,0.8727088,0.9273356401384083
hotel_84,2023-03-25,2023-03-10,0.8677224,0.7830037,0.8512110726643599
hotel_84,2023-03-26,2023-03-10,0.60244787,0.625315,0.7681660899653979
hotel_84,2023-03-27,2023-03-10,0.661355,0.65041137,0.7370242214532872
hotel_84,2023-03-28,2023-03-10,0.7765501,0.72186935,0.5259515570934256
hotel_84,2023-03-29,2023-03-10,0.7305212,0.75619316,0.5709342560553633
hotel_84,2023-03-30,2023-03-10,0.74007463,0.803748,0.6678200692041523
hotel_84,2023-03-31,2023-03-10,0.8680279,0.8819225,0.8408304498269896
hotel_84,2023-04-01,2023-03-10,0.8808077,0.81655216,0.9134948096885813
hotel_84,2023-04-02,2023-03-10,0.58081007,0.66001153,0.6332179930795848
hotel_84,2023-04-03,2023-03-10,0.6961777,0.6660594,0.7993079584775087
hotel_84,2023-04-04,2023-03-10,0.808609,0.73980474,0.9100346020761245
hotel_84,2023-04-05,2023-03-10,0.7900732,0.7653208,0.9826989619377162
hotel_84,2023-04-06,2023-03-10,0.732219,0.8026073,0.8581314878892734
hotel_84,2023-04-07,2023-03-10,0.8677771,0.8923787,0.643598615916955
hotel_84,2023-04-08,2023-04-07,0.7449877,0.66849965,0.6020761245674741
hotel_84,2023-04-09,2023-04-07,0.59379554,0.571922,0.39792387543252594
hotel_84,2023-04-10,2023-04-07,0.6337816,0.5457439,0.657439446366782
hotel_84,2023-04-11,2023-04-07,0.7409331,0.6099007,0.7820069204152249
hotel_84,2023-04-12,2023-04-07,0.6920445,0.7147644,0.8339100346020761
hotel_84,2023-04-13,2023-04-07,0.75214523,0.73919165,0.7923875432525952
hotel_84,2023-04-14,2023-04-07,0.8185331,0.72534084,0.7993079584775087
hotel_84,2023-04-15,2023-04-07,0.8491948,0.73599356,0.8304498269896193
hotel_84,2023-04-16,2023-04-07,0.64139396,0.612172,0.4186851211072664
hotel_84,2023-04-17,2023-04-07,0.6590633,0.5673208,0.4913494809688581
hotel_84,2023-04-18,2023-04-07,0.7212679,0.64049464,0.629757785467128
hotel_84,2023-04-19,2023-04-07,0.69178385,0.71525836,0.629757785467128
hotel_84,2023-04-20,2023-04-07,0.7664492,0.718556,0.9238754325259516
hotel_84,2023-04-21,2023-04-07,0.8310509,0.7249108,0.9446366782006921
hotel_84,2023-04-22,2023-04-07,0.8691135,0.74802256,0.9065743944636678
hotel_84,2023-04-23,2023-04-07,0.6335326,0.6358119,0.657439446366782
hotel_84,2023-04-24,2023-04-07,0.67320037,0.57691914,0.9342560553633218
hotel_84,2023-04-25,2023-04-07,0.7035733,0.6291811,0.9792387543252595
hotel_84,2023-04-26,2023-04-07,0.7201037,0.71741575,0.9826989619377162
hotel_84,2023-04-27,2023-04-07,0.7646019,0.7291119,0.7439446366782007
hotel_84,2023-04-28,2023-04-07,0.81678617,0.73844737,0.9515570934256056
hotel_84,2023-04-29,2023-04-07,0.84289235,0.74917716,1.0069204152249136
hotel_84,2023-04-30,2023-04-07,0.6340123,0.64989465,0.8062283737024222
hotel_84,2023-05-01,2023-04-07,0.67006296,0.60497415,0.629757785467128
hotel_84,2023-05-02,2023-04-07,0.75428975,0.64625216,0.6851211072664359
hotel_84,2023-05-03,2023-04-07,0.74218047,0.72597975,0.5155709342560554
hotel_84,2023-05-04,2023-04-07,0.77164006,0.742104,0.7335640138408305
hotel_84,2023-05-05,2023-04-07,0.8074603,0.7364736,0.8719723183391004
hotel_84,2023-05-06,2023-05-05,0.8645636,0.84513086,0.9826989619377162
hotel_84,2023-05-07,2023-05-05,0.63222635,0.6889761,0.7993079584775087
hotel_84,2023-05-08,2023-05-05,0.70304286,0.6749479,0.9377162629757786
hotel_84,2023-05-09,2023-05-05,0.8002242,0.73442674,0.9238754325259516
hotel_84,2023-05-10,2023-05-05,0.7726646,0.79147637,0.8408304498269896
