unique_id,ds,cutoff,y,Naive,SeasonalNaive,AutoETS,AutoARIMA
hotel_21,2023-03-11,2023-03-10,0.9953703703703703,0.9907407407407407,0.9861111111111112,0.9896123500877213,0.9855416230085695
hotel_21,2023-03-12,2023-03-10,1.0,0.9907407407407407,0.8842592592592593,0.9368331817308666,0.9608069684188975
hotel_21,2023-03-13,2023-03-10,1.0,0.9907407407407407,0.9907407407407407,0.9762223107665233,0.9756583966401915
hotel_21,2023-03-14,2023-03-10,1.0,0.9907407407407407,1.0,0.98960607447974,0.9702988828926974
hotel_21,2023-03-15,2023-03-10,0.9953703703703703,0.9907407407407407,0.9953703703703703,1.0027690916072884,0.9691251518865222
hotel_21,2023-03-16,2023-03-10,0.9953703703703703,0.9907407407407407,1.0,1.0066236213288484,0.964504564337844
hotel_21,2023-03-17,2023-03-10,0.9675925925925926,0.9907407407407407,0.9907407407407407,0.9899607880008806,0.9649234579800402
hotel_21,2023-03-18,2023-03-10,1.0,0.9907407407407407,0.9861111111111112,0.9896123500877213,0.9608716198814384
hotel_21,2023-03-19,2023-03-10,0.9768518518518519,0.9907407407407407,0.8842592592592593,0.9368331817308666,0.9450545395823697
hotel_21,2023-03-20,2023-03-10,0.9814814814814815,0.9907407407407407,0.9907407407407407,0.9762223107665233,0.9592182554750698
hotel_21,2023-03-21,2023-03-10,0.9861111111111112,0.9907407407407407,1.0,0.98960607447974,0.9595776656258748
hotel_21,2023-03-22,2023-03-10,1.0,0.9907407407407407,0.9953703703703703,1.0027690916072884,0.9577081187838337
hotel_21,2023-03-23,2023-03-10,0.9953703703703703,0.9907407407407407,1.0,1.0066236213288484,0.9588878292995364
hotel_21,2023-03-24,2023-03-10,0.9768518518518519,0.9907407407407407,0.9907407407407407,0.9899607880008806,0.9558175739043718
hotel_21,2023-03-25,2023-03-10,0.9907407407407407,0.9907407407407407,0.9861111111111112,0.9896123500877213,0.9553638403939209
hotel_21,2023-03-26,2023-03-10,0.9814814814814815,0.9907407407407407,0.8842592592592593,0.9368331817308666,0.9533389103297023
hotel_21,2023-03-27,2023-03-10,0.9490740740740741,0.9907407407407407,0.9907407407407407,0.9762223107665233,0.9531216237198622
hotel_21,2023-03-28,2023-03-10,0.9537037037037037,0.9907407407407407,1.0,0.98960607447974,0.951819688331703
hotel_21,2023-03-29,2023-03-10,0.9953703703703703,0.9907407407407407,0.9953703703703703,1.0027690916072884,0.9517281473622983
hotel_21,2023-03-30,2023-03-10,0.9907407407407407,0.9907407407407407,1.0,1.0066236213288484,0.9508892494683553
hotel_21,2023-03-31,2023-03-10,0.9768518518518519,0.9907407407407407,0.9907407407407407,0.9899607880008806,0.9508616232365664
hotel_21,2023-04-01,2023-03-10,0.9907407407407407,0.9907407407407407,0.9861111111111112,0.9896123500877213,0.9503199008506137
hotel_21,2023-04-02,2023-03-10,0.9629629629629629,0.9907407407407407,0.8842592592592593,0.9368331817308666,0.9503224328862638
hotel_21,2023-04-03,2023-03-10,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9762223107665233,0.9499718456433476
hotel_21,2023-04-04,2023-03-10,0.9583333333333334,0.9907407407407407,1.0,0.98960607447974,0.9499866900897275
hotel_21,2023-04-05,2023-03-10,0.9907407407407407,0.9907407407407407,0.9953703703703703,1.0027690916072884,0.9497593026005096
hotel_21,2023-04-06,2023-03-10,0.9537037037037037,0.9907407407407407,1.0,1.0066236213288484,0.9497774723218125
hotel_21,2023-04-07,2023-03-10,0.9675925925925926,0.9907407407407407,0.9907407407407407,0.9899607880008806,0.9496296692407841
hotel_21,2023-04-08,2023-04-07,0.9629629629629629,0.9675925925925926,0.9907407407407407,0.9690272289796648,0.9851284747327012
hotel_21,2023-04-09,2023-04-07,0.9583333333333334,0.9675925925925926,0.9629629629629629,0.9217617994295255,0.9565952543738945
hotel_21,2023-04-10,2023-04-07,0.8981481481481481,0.9675925925925926,0.9907407407407407,0.949197794456121,0.975230652442594
hotel_21,2023-04-11,2023-04-07,0.9814814814814815,0.9675925925925926,0.9583333333333334,0.9631931405963134,0.9793394396496853
hotel_21,2023-04-12,2023-04-07,0.9953703703703703,0.9675925925925926,0.9907407407407407,0.9797555276047937,0.9891083505198435
hotel_21,2023-04-13,2023-04-07,1.0,0.9675925925925926,0.9537037037037037,0.9793282919815647,0.984958229836116
hotel_21,2023-04-14,2023-04-07,1.0,0.9675925925925926,0.9675925925925926,0.9648303655766726,0.9786202821570382
hotel_21,2023-04-15,2023-04-07,0.9953703703703703,0.9675925925925926,0.9907407407407407,0.9690272289796648,0.9863075091405032
hotel_21,2023-04-16,2023-04-07,1.0,0.9675925925925926,0.9629629629629629,0.9217617994295255,0.9676550901944537
hotel_21,2023-04-17,2023-04-07,0.9490740740740741,0.9675925925925926,0.9907407407407407,0.949197794456121,0.9796505914984525
hotel_21,2023-04-18,2023-04-07,0.9768518518518519,0.9675925925925926,0.9583333333333334,0.9631931405963134,0.9779495201592345
hotel_21,2023-04-19,2023-04-07,0.9953703703703703,0.9675925925925926,0.9907407407407407,0.9797555276047937,0.9904744077453512
hotel_21,2023-04-20,2023-04-07,0.9907407407407407,0.9675925925925926,0.9537037037037037,0.9793282919815647,0.9818745885843458
hotel_21,2023-04-21,2023-04-07,0.8981481481481481,0.9675925925925926,0.9675925925925926,0.9648303655766726,0.978404497969352
hotel_21,2023-04-22,2023-04-07,1.0,0.9675925925925926,0.9907407407407407,0.9690272289796648,0.9868208187918481
hotel_21,2023-04-23,2023-04-07,0.9120370370370371,0.9675925925925926,0.9629629629629629,0.9217617994295255,0.9681168476428212
hotel_21,2023-04-24,2023-04-07,0.9907407407407407,0.9675925925925926,0.9907407407407407,0.949197794456121,0.9800611087075946
hotel_21,2023-04-25,2023-04-07,1.0,0.9675925925925926,0.9583333333333334,0.9631931405963134,0.9784779274180911
hotel_21,2023-04-26,2023-04-07,0.9814814814814815,0.9675925925925926,0.9907407407407407,0.9797555276047937,0.9901059021850278
hotel_21,2023-04-27,2023-04-07,0.9861111111111112,0.9675925925925926,0.9537037037037037,0.9793282919815647,0.9821177760081912
hotel_21,2023-04-28,2023-04-07,0.9907407407407407,0.9675925925925926,0.9675925925925926,0.9648303655766726,0.9788936477160356
hotel_21,2023-04-29,2023-04-07,0.9861111111111112,0.9675925925925926,0.9907407407407407,0.9690272289796648,0.9867077670630591
hotel_21,2023-04-30,2023-04-07,0.8055555555555556,0.9675925925925926,0.9629629629629629,0.9217617994295255,0.9693379092390153
hotel_21,2023-05-01,2023-04-07,0.8148148148148148,0.9675925925925926,0.9907407407407407,0.949197794456121,0.9804286406324816
hotel_21,2023-05-02,2023-04-07,0.9166666666666666,0.9675925925925926,0.9583333333333334,0.9631931405963134,0.9789577890367526
hotel_21,2023-05-03,2023-04-07,0.9907407407407407,0.9675925925925926,0.9907407407407407,0.9797555276047937,0.9897551379202908
hotel_21,2023-05-04,2023-04-07,0.9814814814814815,0.9675925925925926,0.9537037037037037,0.9793282919815647,0.9823368258506989
hotel_21,2023-05-05,2023-04-07,0.9953703703703703,0.9675925925925926,0.9675925925925926,0.9648303655766726,0.9793425160973811
hotel_21,2023-05-06,2023-05-05,0.9907407407407407,0.9953703703703703,0.9861111111111112,0.9983562480780448,1.0080401448257947
hotel_21,2023-05-07,2023-05-05,0.9166666666666666,0.9953703703703703,0.8055555555555556,0.9453654921747014,0.9728867491937944
hotel_21,2023-05-08,2023-05-05,0.8796296296296297,0.9953703703703703,0.8148148148148148,0.9706797183447105,0.9776717266243613
hotel_21,2023-05-09,2023-05-05,0.9166666666666666,0.9953703703703703,0.9166666666666666,0.9945409303881478,0.9856790306464565
hotel_21,2023-05-10,2023-05-05,0.9768518518518519,0.9953703703703703,0.9907407407407407,1.0083279346666325,0.9927885777420669
hotel_21,2023-05-11,2023-05-05,0.9768518518518519,0.9953703703703703,0.9814814814814815,1.0064425153056957,0.9858699818504463
hotel_21,2023-05-12,2023-05-05,0.9953703703703703,0.9953703703703703,0.9953703703703703,0.991479520903746,0.972884962865434
hotel_21,2023-05-13,2023-05-05,0.9953703703703703,0.9953703703703703,0.9861111111111112,0.9983562480780448,0.9849277548322516
hotel_21,2023-05-14,2023-05-05,0.8055555555555556,0.9953703703703703,0.8055555555555556,0.9453654921747014,0.9399656593349914
hotel_21,2023-05-15,2023-05-05,0.8194444444444444,0.9953703703703703,0.8148148148148148,0.9706797183447105,0.9447354723379108
hotel_21,2023-05-16,2023-05-05,1.0092592592592593,0.9953703703703703,0.9166666666666666,0.9945409303881478,0.9690969741157227
hotel_21,2023-05-17,2023-05-05,1.0092592592592593,0.9953703703703703,0.9907407407407407,1.0083279346666325,0.9835322937064819
hotel_21,2023-05-18,2023-05-05,1.0046296296296295,0.9953703703703703,0.9814814814814815,1.0064425153056957,0.9795149159976351
hotel_21,2023-05-19,2023-05-05,0.8842592592592593,0.9953703703703703,0.9953703703703703,0.991479520903746,0.9713376697241835
hotel_21,2023-05-20,2023-05-05,1.0138888888888888,0.9953703703703703,0.9861111111111112,0.9983562480780448,0.983668691542132
hotel_21,2023-05-21,2023-05-05,1.0,0.9953703703703703,0.8055555555555556,0.9453654921747014,0.9406375737882403
hotel_21,2023-05-22,2023-05-05,0.9537037037037037,0.9953703703703703,0.8148148148148148,0.9706797183447105,0.9461064409861514
hotel_21,2023-05-23,2023-05-05,0.9166666666666666,0.9953703703703703,0.9166666666666666,0.9945409303881478,0.9680789505721603
hotel_21,2023-05-24,2023-05-05,0.9166666666666666,0.9953703703703703,0.9907407407407407,1.0083279346666325,0.9819932933408697
hotel_21,2023-05-25,2023-05-05,0.9259259259259259,0.9953703703703703,0.9814814814814815,1.0064425153056957,0.9779653114444127
hotel_21,2023-05-26,2023-05-05,0.9814814814814815,0.9953703703703703,0.9953703703703703,0.991479520903746,0.9706398210280578
hotel_21,2023-05-27,2023-05-05,1.0092592592592593,0.9953703703703703,0.9861111111111112,0.9983562480780448,0.9819389510839089
hotel_21,2023-05-28,2023-05-05,1.0046296296296295,0.9953703703703703,0.8055555555555556,0.9453654921747014,0.9421459186913606
hotel_21,2023-05-29,2023-05-05,0.75,0.9953703703703703,0.8148148148148148,0.9706797183447105,0.9471539869821641
hotel_21,2023-05-30,2023-05-05,0.75,0.9953703703703703,0.9166666666666666,0.9945409303881478,0.9676080495238071
hotel_21,2023-05-31,2023-05-05,0.8981481481481481,0.9953703703703703,0.9907407407407407,1.0083279346666325,0.9804879329495287
hotel_21,2023-06-01,2023-05-05,0.9444444444444444,0.9953703703703703,0.9814814814814815,1.0064425153056957,0.9767854406365559
hotel_21,2023-06-02,2023-05-05,1.0,0.9953703703703703,0.9953703703703703,0.991479520903746,0.9699753082288242
hotel_28,2023-01-14,2023-01-13,0.0,0.0,0.0,0.04202410141326732,-0.002485383787540876
hotel_28,2023-01-15,2023-01-13,0.0,0.0,0.0,-0.08238449051950529,-0.0046437729343757166
hotel_28,2023-01-16,2023-01-13,0.0,0.0,0.0,-0.08973275240086459,-0.0073928530865341605
hotel_28,2023-01-17,2023-01-13,0.0,0.0,0.0,-0.07914256101511465,-0.00855530178174995
hotel_28,2023-01-18,2023-01-13,0.0,0.0,0.0,-0.04975404179287908,-0.008636595607635971
hotel_28,2023-01-19,2023-01-13,0.0,0.0,0.0,-0.027727555895785995,-0.008578145328456311
hotel_28,2023-01-20,2023-01-13,0.0,0.0,0.0,0.02189740129957398,-0.008498314114623536
hotel_28,2023-01-21,2023-01-13,0.0,0.0,0.0,0.04202410141326732,-0.0081660307173927
hotel_28,2023-01-22,2023-01-13,0.0,0.0,0.0,-0.08238449051950529,-0.008555004285648185
hotel_28,2023-01-23,2023-01-13,0.0,0.0,0.0,-0.08973275240086459,-0.01025720855815605
hotel_28,2023-01-24,2023-01-13,0.0,0.0,0.0,-0.07914256101511465,-0.010824963228775077
hotel_28,2023-01-25,2023-01-13,0.0,0.0,0.0,-0.04975404179287908,-0.010883956058966396
hotel_28,2023-01-26,2023-01-13,0.0,0.0,0.0,-0.027727555895785995,-0.010987868587698998
hotel_28,2023-01-27,2023-01-13,0.0,0.0,0.0,0.02189740129957398,-0.01103151925573202
hotel_28,2023-01-28,2023-01-13,0.0,0.0,0.0,0.04202410141326732,-0.011128860496782805
hotel_28,2023-01-29,2023-01-13,0.0,0.0,0.0,-0.08238449051950529,-0.011729789070402584
hotel_28,2023-01-30,2023-01-13,0.0,0.0,0.0,-0.08973275240086459,-0.013398524422439533
hotel_28,2023-01-31,2023-01-13,0.0,0.0,0.0,-0.07914256101511465,-0.013975194734431567
hotel_28,2023-02-01,2023-01-13,0.0,0.0,0.0,-0.04975404179287908,-0.014023102528634004
hotel_28,2023-02-02,2023-01-13,0.0,0.0,0.0,-0.027727555895785995,-0.014089809871206518
hotel_28,2023-02-03,2023-01-13,0.0,0.0,0.0,0.02189740129957398,-0.014109344021517185
hotel_28,2023-02-04,2023-01-13,0.0,0.0,0.0,0.04202410141326732,-0.01414684501338601
hotel_28,2023-02-05,2023-01-13,0.0,0.0,0.0,-0.08238449051950529,-0.014665941022592091
hotel_28,2023-02-06,2023-01-13,0.0,0.0,0.0,-0.08973275240086459,-0.01617929154693327
hotel_28,2023-02-07,2023-01-13,0.0,0.0,0.0,-0.07914256101511465,-0.016700622570629993
hotel_28,2023-02-08,2023-01-13,0.0,0.0,0.0,-0.04975404179287908,-0.016745819547655798
hotel_28,2023-02-09,2023-01-13,0.0,0.0,0.0,-0.027727555895785995,-0.01681070258894452
hotel_28,2023-02-10,2023-01-13,0.0,0.0,0.0,0.02189740129957398,-0.01683125405431566
hotel_28,2023-02-11,2023-02-10,0.0,0.0,0.0,0.04590844272383725,-0.0005876468910997498
hotel_28,2023-02-12,2023-02-10,0.0,0.0,0.0,0.034666516512559,-0.001079240237742171
hotel_28,2023-02-13,2023-02-10,0.0,0.0,0.0,0.002795956947701874,-0.0016742333395689752
hotel_28,2023-02-14,2023-02-10,0.0,0.0,0.0,-0.017238949420364587,-0.001930060685521132
hotel_28,2023-02-15,2023-02-10,0.0,0.0,0.0,-0.016812703856089684,-0.00194861523038004
hotel_28,2023-02-16,2023-02-10,0.0,0.0,0.0,-0.00995704280266934,-0.0019324456271415916
hotel_28,2023-02-17,2023-02-10,0.0,0.0,0.0,0.008592734315365462,-0.0019127948604578371
hotel_28,2023-02-18,2023-02-10,0.0,0.0,0.0,0.04590844272383725,-0.0018475644919864484
hotel_28,2023-02-19,2023-02-10,0.0,0.0,0.0,0.034666516512559,-0.0019321465113018282
hotel_28,2023-02-20,2023-02-10,0.0,0.0,0.0,0.002795956947701874,-0.0022936579635842204
hotel_28,2023-02-21,2023-02-10,0.0,0.0,0.0,-0.017238949420364587,-0.0024150578105427162
hotel_28,2023-02-22,2023-02-10,0.0,0.0,0.0,-0.016812703856089684,-0.0024286896846145555
hotel_28,2023-02-23,2023-02-10,0.0,0.0,0.0,-0.00995704280266934,-0.0024506440551060648
hotel_28,2023-02-24,2023-02-10,0.0,0.0,0.0,0.008592734315365462,-0.002459787402484446
hotel_28,2023-02-25,2023-02-10,0.0,0.0,0.0,0.04590844272383725,-0.002493070403858605
hotel_28,2023-02-26,2023-02-10,0.0,0.0,0.0,0.034666516512559,-0.0026269519829847368
hotel_28,2023-02-27,2023-02-10,0.0,0.0,0.0,0.002795956947701874,-0.00298272129724589
hotel_28,2023-02-28,2023-02-10,0.0,0.0,0.0,-0.017238949420364587,-0.003106751532437266
hotel_28,2023-03-01,2023-02-10,0.0,0.0,0.0,-0.016812703856089684,-0.0031177837323944466
hotel_28,2023-03-02,2023-02-10,0.0,0.0,0.0,-0.00995704280266934,-0.003131251390364199
hotel_28,2023-03-03,2023-02-10,0.0,0.0,0.0,0.008592734315365462,-0.003134874904093624
hotel_28,2023-03-04,2023-02-10,0.0,0.0,0.0,0.04590844272383725,-0.0031533498143594993
hotel_28,2023-03-05,2023-02-10,0.0,0.0,0.0,0.034666516512559,-0.0032686996880638038
hotel_28,2023-03-06,2023-02-10,0.0,0.0,0.0,0.002795956947701874,-0.003591055937360684
hotel_28,2023-03-07,2023-02-10,0.0,0.0,0.0,-0.017238949420364587,-0.003703067992136994
hotel_28,2023-03-08,2023-02-10,0.0,0.0,0.0,-0.016812703856089684,-0.003713478186866047
hotel_28,2023-03-09,2023-02-10,0.0,0.0,0.0,-0.00995704280266934,-0.003726694679199221
hotel_28,2023-03-10,2023-02-10,0.0,0.0,0.0,0.008592734315365462,-0.003730632147916538
hotel_28,2023-03-11,2023-03-10,0.0,0.0,0.0,0.02544401015059239,-0.00012448175822868027
hotel_28,2023-03-12,2023-03-10,0.0,0.0,0.0,0.028692363691326578,-0.00024513152333572913
hotel_28,2023-03-13,2023-03-10,0.0,0.0,0.0,0.014475664982636492,-0.0003957386220399909
hotel_28,2023-03-14,2023-03-10,0.0,0.0,0.0,-0.0001788262964456007,-0.00045959522153495806
hotel_28,2023-03-15,2023-03-10,0.0,0.0,0.0,-0.005612731419684838,-0.00045566676862894
hotel_28,2023-03-16,2023-03-10,0.0,0.0,0.0,-0.005770530827853511,-0.00046250701182347137
hotel_28,2023-03-17,2023-03-10,0.0,0.0,0.0,0.0023279028192435443,-0.00046562620265142767
hotel_28,2023-03-18,2023-03-10,0.016666666666666666,0.0,0.0,0.02544401015059239,-0.0004531131814242751
hotel_28,2023-03-19,2023-03-10,0.008333333333333333,0.0,0.0,0.028692363691326578,-0.00048554972821354003
hotel_28,2023-03-20,2023-03-10,0.0,0.0,0.0,0.014475664982636492,-0.00058939646031858
hotel_28,2023-03-21,2023-03-10,0.0,0.0,0.0,-0.0001788262964456007,-0.0006235120826392705
hotel_28,2023-03-22,2023-03-10,0.0,0.0,0.0,-0.005612731419684838,-0.0006210888160290132
hotel_28,2023-03-23,2023-03-10,0.0,0.0,0.0,-0.005770530827853511,-0.0006267822552367863
hotel_28,2023-03-24,2023-03-10,0.0,0.0,0.0,0.0023279028192435443,-0.0006293807784625268
hotel_28,2023-03-25,2023-03-10,0.0,0.0,0.0,0.02544401015059239,-0.0006273038073914008
hotel_28,2023-03-26,2023-03-10,0.0,0.0,0.0,0.028692363691326578,-0.0006629657945193166
hotel_28,2023-03-27,2023-03-10,0.0,0.0,0.0,0.014475664982636492,-0.000760045745222076
hotel_28,2023-03-28,2023-03-10,0.0,0.0,0.0,-0.0001788262964456007,-0.0007933709479660629
hotel_28,2023-03-29,2023-03-10,0.0,0.0,0.0,-0.005612731419684838,-0.0007905248855209838
hotel_28,2023-03-30,2023-03-10,0.0,0.0,0.0,-0.005770530827853511,-0.0007958571448811293
hotel_28,2023-03-31,2023-03-10,0.0,0.0,0.0,0.0023279028192435443,-0.0007982892693541953
hotel_28,2023-04-01,2023-03-10,0.0,0.0,0.0,0.02544401015059239,-0.0007906656070811497
hotel_28,2023-04-02,2023-03-10,0.0,0.0,0.0,0.028692363691326578,-0.0008181651989261783
hotel_28,2023-04-03,2023-03-10,0.0,0.0,0.0,0.014475664982636492,-0.0009018380536388053
hotel_28,2023-04-04,2023-03-10,0.0,0.0,0.0,-0.0001788262964456007,-0.0009296922653983916
hotel_28,2023-04-05,2023-03-10,0.0,0.0,0.0,-0.005612731419684838,-0.0009275913628788323
hotel_28,2023-04-06,2023-03-10,0.0,0.0,0.0,-0.005770530827853511,-0.0009321812683910018
hotel_28,2023-04-07,2023-03-10,0.0,0.0,0.0,0.0023279028192435443,-0.0009342757344698077
hotel_28,2023-04-08,2023-04-07,0.0,0.0,0.0,0.01551553966077349,0.0012530234922205818
hotel_28,2023-04-09,2023-04-07,0.0,0.0,0.0,0.020367422377247528,0.000582940072657725
hotel_28,2023-04-10,2023-04-07,0.0,0.0,0.0,0.013873737967241468,-0.0001228724491826363
hotel_28,2023-04-11,2023-04-07,0.0,0.0,0.0,0.004734481135784854,-0.00014251209363708628
hotel_28,2023-04-12,2023-04-07,0.0,0.0,0.0,-0.0009111668423614216,-0.0001416543361416614
hotel_28,2023-04-13,2023-04-07,0.0,0.0,0.0,-0.0033580347722510957,-0.00014327736030284434
hotel_28,2023-04-14,2023-04-07,0.0,0.0,0.0,-6.316547227497651e-05,-0.00014401766824320212
hotel_28,2023-04-15,2023-04-07,0.0,0.0,0.0,0.01551553966077349,0.001359337982526383
hotel_28,2023-04-16,2023-04-07,0.0,0.0,0.0,0.020367422377247528,0.0006013954641400549
hotel_28,2023-04-17,2023-04-07,0.0,0.0,0.0,0.013873737967241468,-0.0001777185619177981
hotel_28,2023-04-18,2023-04-07,0.0,0.0,0.0,0.004734481135784854,-0.000186528205121705
hotel_28,2023-04-19,2023-04-07,0.0,0.0,0.0,-0.0009111668423614216,-0.00018591216833567238
hotel_28,2023-04-20,2023-04-07,0.0,0.0,0.0,-0.0033580347722510957,-0.00018727435638606996
hotel_28,2023-04-21,2023-04-07,0.0,0.0,0.0,-6.316547227497651e-05,-0.0001878959701081435
hotel_28,2023-04-22,2023-04-07,0.0,0.0,0.0,0.01551553966077349,0.0009394990891938486
hotel_28,2023-04-23,2023-04-07,0.0,0.0,0.0,0.020367422377247528,0.0003675660297151502
hotel_28,2023-04-24,2023-04-07,0.0,0.0,0.0,0.013873737967241468,-0.00022453879382384372
hotel_28,2023-04-25,2023-04-07,0.0,0.0,0.0,0.004734481135784854,-0.00023332614698538554
hotel_28,2023-04-26,2023-04-07,0.0,0.0,0.0,-0.0009111668423614216,-0.00023268250401159562
hotel_28,2023-04-27,2023-04-07,0.0,0.0,0.0,-0.0033580347722510957,-0.00023395061334538964
hotel_28,2023-04-28,2023-04-07,0.0,0.0,0.0,-6.316547227497651e-05,-0.0002345291061524985
hotel_28,2023-04-29,2023-04-07,0.0,0.0,0.0,0.01551553966077349,0.000905745102170517
hotel_28,2023-04-30,2023-04-07,0.0,0.0,0.0,0.020367422377247528,0.00032995229437735355
hotel_28,2023-05-01,2023-04-07,0.0,0.0,0.0,0.013873737967241468,-0.00026299636481508324
hotel_28,2023-05-02,2023-04-07,0.0,0.0,0.0,0.004734481135784854,-0.0002702356735749254
hotel_28,2023-05-03,2023-04-07,0.0,0.0,0.0,-0.0009111668423614216,-0.0002697219932728648
hotel_28,2023-05-04,2023-04-07,0.0,0.0,0.0,-0.0033580347722510957,-0.00027081820762387695
hotel_28,2023-05-05,2023-04-07,0.0,0.0,0.0,-6.316547227497651e-05,-0.00027131839987392173
hotel_28,2023-05-06,2023-05-05,0.0,0.0,0.0,0.00827051053703277,0.00028512174874467216
hotel_28,2023-05-07,2023-05-05,0.0,0.0,0.0,0.013426785282297625,7.800305074897739e-05
hotel_28,2023-05-08,2023-05-05,0.0,0.0,0.0,0.011353416236520444,-0.00011838205688192364
hotel_28,2023-05-09,2023-05-05,0.0,0.0,0.0,0.005943765640414923,-0.00013099719983646025
hotel_28,2023-05-10,2023-05-05,0.0,0.0,0.0,0.0012827700287124898,-0.00013080269073668807
hotel_28,2023-05-11,2023-05-05,0.0,0.0,0.0,-0.0017878412580390746,-0.0001311886426404262
hotel_28,2023-05-12,2023-05-05,0.0,0.0,0.0,-0.0010772726313553332,-0.00013136471198908734
hotel_28,2023-05-13,2023-05-05,0.0,0.0,0.0,0.00827051053703277,0.00020449823227553556
hotel_28,2023-05-14,2023-05-05,0.0,0.0,0.0,0.013426785282297625,2.7062880638846682e-05
hotel_28,2023-05-15,2023-05-05,0.0,0.0,0.0,0.011353416236520444,-0.000152563654379089
hotel_28,2023-05-16,2023-05-05,0.0,0.0,0.0,0.005943765640414923,-0.00015583896313972533
hotel_28,2023-05-17,2023-05-05,0.0,0.0,0.0,0.0012827700287124898,-0.00015568773354753698
hotel_28,2023-05-18,2023-05-05,0.0,0.0,0.0,-0.0017878412580390746,-0.00015601303707625674
hotel_28,2023-05-19,2023-05-05,0.0,0.0,0.0,-0.0010772726313553332,-0.0001561614732743994
hotel_28,2023-05-20,2023-05-05,0.0,0.0,0.0,0.00827051053703277,0.00011922056560091695
hotel_28,2023-05-21,2023-05-05,0.0,0.0,0.0,0.013426785282297625,-3.0808892023214985e-05
hotel_28,2023-05-22,2023-05-05,0.0,0.0,0.0,0.011353416236520444,-0.00018196527454112684
hotel_28,2023-05-23,2023-05-05,0.0,0.0,0.0,0.005943765640414923,-0.00018557905898291546
hotel_28,2023-05-24,2023-05-05,0.0,0.0,0.0,0.0012827700287124898,-0.0001854301567834938
hotel_28,2023-05-25,2023-05-05,0.0,0.0,0.0,-0.0017878412580390746,-0.00018573206094299382
hotel_28,2023-05-26,2023-05-05,0.0,0.0,0.0,-0.0010772726313553332,-0.0001858697969017029
hotel_28,2023-05-27,2023-05-05,0.0,0.0,0.0,0.00827051053703277,7.48845216079948e-05
hotel_28,2023-05-28,2023-05-05,0.0,0.0,0.0,0.013426785282297625,-6.403289897813672e-05
hotel_28,2023-05-29,2023-05-05,0.0,0.0,0.0,0.011353416236520444,-0.00020448035522779251
hotel_28,2023-05-30,2023-05-05,0.0,0.0,0.0,0.005943765640414923,-0.0002072604322666869
hotel_28,2023-05-31,2023-05-05,0.0,0.0,0.0,0.0012827700287124898,-0.0002071366573916179
